x	y	category	mutation_count
69	169	1	7619
69	170	1	7752
69	171	1	13540
69	172	1	10010
69	173	1	8664
69	174	1	11209
69	175	1	9153
69	176	1	9489
69	177	1	8311
69	178	1	7117
69	179	1	7718
69	180	1	11953
69	181	1	7665
69	182	1	7661
69	183	1	9256
69	184	1	10239
69	185	1	8346
69	186	1	8340
69	187	1	9530
69	188	1	5967
69	189	1	11958
69	190	1	9307
69	191	1	9328
70	10	1	11054
70	11	1	10516
70	12	1	7604
70	13	1	8535
70	14	1	9771
70	15	1	8584
70	16	1	9291
70	17	1	9838
70	18	1	6811
70	19	1	11376
70	20	1	6781
70	21	1	8481
70	22	1	8221
70	23	1	8542
70	24	1	6869
70	25	1	9593
70	26	1	6571
70	27	1	8035
70	28	1	6428
70	29	1	7992
70	30	1	5876
70	31	1	7568
70	32	1	8011
70	33	1	8633
70	34	1	7464
70	35	1	9517
70	36	1	9500
70	37	1	8340
70	38	1	9552
70	39	1	10901
70	40	1	5443
70	41	1	8415
70	42	1	9802
70	43	1	8452
70	44	1	8058
70	45	1	8579
70	46	1	8607
70	47	1	7180
70	48	1	9769
70	49	1	8741
70	50	1	6617
70	51	1	8935
70	52	1	8879
70	53	1	6717
70	54	1	9070
70	55	1	6571
70	56	1	7418
70	57	1	7702
70	58	1	10237
70	59	1	8704
70	60	1	9721
70	61	1	8427
70	62	1	8493
70	63	1	8495
70	64	1	6039
70	65	1	8342
70	66	1	8569
70	67	1	12388
70	68	1	8734
70	69	1	9131
70	70	1	10274
70	71	1	11621
70	72	1	10104
70	73	1	8366
70	74	1	9908
70	75	1	7160
70	76	1	7048
70	77	1	9338
70	78	1	7999
70	79	1	10069
70	80	1	10178
70	81	1	5213
70	82	1	11699
70	83	1	6522
70	84	1	10069
70	85	1	9179
70	86	1	11077
70	87	1	8414
70	88	1	8639
70	89	1	7936
70	90	1	7747
70	91	1	9730
70	92	1	10694
70	93	1	9331
70	94	1	9829
70	95	1	8244
70	96	1	5482
70	97	1	11350
70	98	1	6642
70	99	1	9305
70	100	1	8776
70	101	1	8866
70	102	1	9163
70	103	1	8983
70	104	1	10253
70	105	1	7479
70	106	1	6873
70	107	1	7956
70	108	1	7155
70	109	1	8935
70	110	1	13855
70	111	1	8760
70	112	1	11636
70	113	1	7812
70	114	1	7722
70	115	1	9647
70	116	1	5705
70	117	1	8688
70	118	1	9797
70	119	1	9705
70	120	1	10611
70	121	1	8783
70	122	1	7469
70	123	1	8184
70	124	1	7795
70	125	1	7342
70	126	1	9144
70	127	1	8652
70	128	1	8509
70	129	1	5307
70	130	1	7564
70	131	1	6997
70	132	1	8445
70	133	1	9193
70	134	1	8596
70	135	1	10584
70	136	1	8109
70	137	1	9966
70	138	1	6526
70	139	1	10814
70	140	1	11856
70	141	1	7844
70	142	1	7946
70	143	1	6297
70	144	1	6772
70	145	1	7097
70	146	1	5426
70	147	1	11186
70	148	1	8519
70	149	1	10758
70	150	1	6671
70	151	1	8854
70	152	1	7613
70	153	1	8919
70	154	1	11102
70	155	1	6154
70	156	1	8033
70	157	1	6641
70	158	1	10394
70	159	1	6284
70	160	1	9294
70	161	1	8550
70	162	1	11329
70	163	1	9946
70	164	1	9505
70	165	1	11317
70	166	1	8969
70	167	1	11870
70	168	1	8741
70	169	1	8840
70	170	1	6425
70	171	1	7526
70	172	1	9679
70	173	1	13159
70	174	1	10961
70	175	1	7733
70	176	1	10441
70	177	1	8255
70	178	1	6283
70	179	1	10663
70	180	1	8832
70	181	1	11048
70	182	1	5524
70	183	1	9203
70	184	1	7595
70	185	1	12561
70	186	1	9025
70	187	1	9255
70	188	1	7866
70	189	1	7356
70	190	1	8901
70	191	1	8965
70	192	1	12919
71	12	1	8437
71	13	1	8652
71	14	1	10343
71	15	1	8149
71	16	1	10672
71	17	1	8994
71	18	1	7161
71	19	1	7215
71	20	1	10613
71	21	1	7366
71	22	1	9798
71	23	1	8197
71	24	1	9187
71	25	1	9116
71	26	1	8415
71	27	1	7622
71	28	1	7732
71	29	1	9199
71	30	1	9915
71	31	1	9318
71	32	1	8502
71	33	1	8156
71	34	1	6109
71	35	1	8445
71	36	1	8331
71	37	1	10073
71	38	1	8278
71	39	1	8636
71	40	1	8881
71	41	1	8310
71	42	1	9376
71	43	1	7945
71	44	1	7773
71	45	1	8015
71	46	1	7357
71	47	1	10310
71	48	1	10004
71	49	1	6660
71	50	1	10212
71	51	1	14432
71	52	1	7330
71	53	1	9790
71	54	1	9796
71	55	1	8365
71	56	1	11645
71	57	1	10532
71	58	1	9707
71	59	1	8338
71	60	1	8081
71	61	1	6591
71	62	1	9022
71	63	1	10644
71	64	1	8885
71	65	1	5687
71	66	1	10616
71	67	1	7246
71	68	1	6566
71	69	1	7054
71	70	1	8986
71	71	1	8810
71	72	1	8569
71	73	1	10896
71	74	1	12151
71	75	1	8500
71	76	1	5795
71	77	1	9205
71	78	1	6520
71	79	1	7846
71	80	1	8504
71	81	1	9064
71	82	1	8905
71	83	1	7466
71	84	1	8828
71	85	1	8050
71	86	1	8710
71	87	1	10852
71	88	1	8255
71	89	1	7267
71	90	1	8105
71	91	1	10191
71	92	1	13634
71	93	1	10795
71	94	1	9098
71	95	1	10555
71	96	1	8587
71	97	1	9592
71	98	1	7918
71	99	1	10089
71	100	1	9953
71	101	1	6726
71	102	1	11240
71	103	1	11412
71	104	1	10380
71	105	1	9685
71	106	1	8678
71	107	1	8601
71	108	1	9527
71	109	1	8541
71	110	1	6710
71	111	1	7135
71	112	1	9835
71	113	1	6653
71	114	1	9895
71	115	1	9351
71	116	1	10374
71	117	1	9380
71	118	1	8787
71	119	1	10499
71	120	1	5127
71	121	1	10544
71	122	1	7796
71	123	1	10131
71	124	1	8624
71	125	1	8267
71	126	1	8748
71	127	1	7189
71	128	1	8343
71	129	1	11733
71	130	1	8358
71	131	1	9275
71	132	1	6454
71	133	1	9019
71	134	1	11335
71	135	1	6528
71	136	1	7581
71	137	1	8816
71	138	1	12082
71	139	1	8401
71	140	1	7475
71	141	1	8209
71	142	1	6924
71	143	1	8415
71	144	1	6640
71	145	1	8106
71	146	1	9526
71	147	1	8517
71	148	1	9719
71	149	1	9592
71	150	1	11207
71	151	1	8001
71	152	1	11488
71	153	1	7256
71	154	1	8733
71	155	1	7316
71	156	1	8665
71	157	1	7313
71	158	1	7383
71	159	1	5751
71	160	1	8540
71	161	1	3536
71	162	1	10229
71	163	1	10364
71	164	1	11233
71	165	1	8064
71	166	1	9737
71	167	1	8711
71	168	1	9528
71	169	1	6455
71	170	1	9487
71	171	1	9252
71	172	1	13378
71	173	1	9538
71	174	1	9869
71	175	1	8627
71	176	1	8963
71	177	1	11884
71	178	1	8195
71	179	1	6166
71	180	1	9587
71	181	1	9594
71	182	1	10632
71	183	1	9584
71	184	1	6407
71	185	1	6418
71	186	1	8954
71	187	1	7457
71	188	1	12107
71	189	1	8312
71	190	1	8329
71	191	1	10229
71	192	1	11080
72	8	1	10945
72	9	1	8618
72	11	1	7566
72	12	1	10362
72	13	1	6294
72	14	1	7260
72	15	1	7290
72	16	1	7399
72	17	1	10763
72	18	1	8989
72	19	1	7557
72	20	1	11189
72	21	1	8684
72	22	1	10981
72	23	1	7278
72	24	1	10125
72	25	1	9588
72	26	1	8491
72	27	1	9247
72	28	1	7131
72	29	1	9505
72	30	1	10043
72	31	1	8148
72	32	1	9041
72	33	1	6396
72	34	1	6760
72	35	1	7545
72	36	1	10816
72	37	1	9183
72	38	1	10861
72	39	1	8007
72	40	1	8337
72	41	1	9735
72	42	1	10768
72	43	1	8493
72	44	1	9796
72	45	1	7842
72	46	1	7956
72	47	1	8577
72	48	1	8295
72	49	1	10101
72	50	1	7367
72	51	1	7474
72	52	1	8881
72	53	1	9581
72	54	1	8168
72	55	1	9609
72	56	1	6874
72	57	1	6276
72	58	1	6020
72	59	1	7498
72	60	1	6128
72	61	1	6661
72	62	1	7409
72	63	1	8074
72	64	1	8700
72	65	1	10968
72	66	1	9261
72	67	1	10785
72	68	1	6848
72	69	1	8717
72	70	1	7310
72	71	1	5737
72	72	1	9630
72	73	1	8317
72	74	1	9191
72	75	1	8592
72	76	1	8345
72	77	1	13017
72	78	1	8336
72	79	1	8146
72	80	1	7030
72	81	1	9016
72	82	1	10654
72	83	1	7180
72	84	1	10178
72	85	1	7635
72	86	1	7402
72	87	1	10109
72	88	1	9192
72	89	1	8622
72	90	1	9424
72	91	1	8764
72	92	1	6865
72	93	1	9388
72	94	1	8919
72	95	1	10975
72	96	1	9756
72	97	1	7683
72	98	1	7944
72	99	1	7185
72	100	1	8900
72	101	1	10356
72	102	1	7971
72	103	1	7906
72	104	1	4714
72	105	1	10021
72	106	1	13464
72	107	1	5771
72	108	1	8618
72	109	1	10865
72	110	1	8884
72	111	1	8758
72	112	1	6233
72	113	1	7528
72	114	1	8647
72	115	1	9176
72	116	1	7106
72	117	1	10562
72	118	1	9030
72	119	1	10799
72	120	1	8756
72	121	1	9204
72	122	1	10278
72	123	1	6662
72	124	1	7455
72	125	1	9229
72	126	1	10722
72	127	1	7379
72	128	1	7357
72	129	1	8935
72	130	1	8113
72	131	1	9053
72	132	1	11741
72	133	1	7767
72	134	1	8371
72	135	1	6166
72	136	1	8270
72	137	1	7539
72	138	1	8942
72	139	1	9329
72	140	1	5978
72	141	1	5962
72	142	1	10961
72	143	1	12006
72	144	1	9515
72	145	1	8476
72	146	1	6033
72	147	1	7855
72	148	1	8706
72	149	1	10373
72	150	1	11608
72	151	1	8484
72	152	1	5188
72	153	1	10680
72	154	1	6468
72	155	1	10422
72	156	1	7768
72	157	1	7725
72	158	1	11019
72	159	1	6815
72	160	1	10374
72	161	1	7586
72	162	1	11234
72	163	1	7410
72	164	1	10016
72	165	1	9013
72	166	1	8436
72	167	1	10263
72	168	1	14010
72	169	1	9551
72	170	1	9118
72	171	1	10143
72	172	1	12050
72	173	1	8768
72	174	1	7724
72	175	1	9837
72	176	1	5351
72	177	1	9466
72	178	1	8980
72	179	1	8747
72	180	1	7324
72	181	1	7489
72	182	1	7791
72	183	1	10889
72	184	1	10155
72	185	1	7674
72	186	1	8456
72	187	1	6919
72	188	1	7676
72	189	1	9800
72	190	1	6137
72	191	1	11784
72	192	1	9527
73	9	1	9864
73	11	1	12580
73	12	1	10573
73	13	1	10616
73	14	1	10919
73	15	1	8026
73	16	1	10459
73	17	1	6136
73	18	1	10725
73	19	1	9021
73	20	1	7060
73	21	1	10091
73	22	1	9608
73	23	1	10832
73	24	1	12940
73	25	1	9501
73	26	1	10447
73	27	1	6442
73	28	1	7489
73	29	1	6989
73	30	1	8031
73	31	1	11266
73	32	1	8108
73	33	1	6947
73	34	1	7965
73	35	1	7375
73	36	1	9837
73	37	1	7759
73	38	1	10683
73	39	1	8138
73	40	1	11581
73	41	1	8882
73	42	1	10856
73	43	1	8411
73	44	1	13125
73	45	1	10502
73	46	1	7870
73	47	1	9493
73	48	1	9203
73	49	1	12538
73	50	1	6468
73	51	1	5628
73	52	1	8785
73	53	1	5978
73	54	1	7866
73	55	1	10188
73	56	1	7834
73	57	1	8307
73	58	1	9077
73	59	1	8713
73	60	1	8131
73	61	1	8592
73	62	1	8726
73	63	1	8765
73	64	1	8525
73	65	1	7455
73	66	1	9539
73	67	1	7395
73	68	1	9464
73	69	1	7991
73	70	1	8798
73	71	1	6365
73	72	1	10548
73	73	1	7007
73	74	1	7397
73	75	1	10542
73	76	1	8729
73	77	1	7050
73	78	1	7639
73	79	1	6432
73	80	1	10183
73	81	1	8429
73	82	1	7271
73	83	1	8605
73	84	1	8388
73	85	1	9264
73	86	1	7501
73	87	1	7427
73	88	1	10370
73	89	1	4102
73	90	1	10446
73	91	1	7133
73	92	1	7510
73	93	1	9616
73	94	1	6657
73	95	1	8850
73	96	1	10699
73	97	1	5633
73	98	1	7758
73	99	1	6899
73	100	1	6708
73	101	1	8637
73	102	1	8160
73	103	1	9037
73	104	1	10474
73	105	1	12285
73	106	1	6894
73	107	1	6440
73	108	1	9769
73	109	1	7701
73	110	1	7343
73	111	1	8607
73	112	1	9552
73	113	1	8768
73	114	1	6260
73	115	1	7943
73	116	1	9788
73	117	1	8691
73	118	1	8500
73	119	1	9561
73	120	1	9544
73	121	1	8131
73	122	1	10514
73	123	1	6204
73	124	1	10284
73	125	1	12731
73	126	1	8852
73	127	1	7004
73	128	1	7615
73	129	1	11519
73	130	1	10786
73	131	1	9606
73	132	1	10665
73	133	1	11322
73	134	1	9322
73	135	1	10611
73	136	1	9054
73	137	1	11426
73	138	1	6980
73	139	1	11433
73	140	1	8822
73	141	1	6536
73	142	1	8689
73	143	1	9419
73	144	1	8333
73	145	1	6796
73	146	1	7304
73	147	1	9107
73	148	1	8924
73	149	1	6466
73	150	1	9617
73	151	1	6994
73	152	1	7996
73	153	1	11124
73	154	1	6460
73	155	1	9799
73	156	1	10898
73	157	1	8425
73	158	1	9605
73	159	1	9823
73	160	1	7487
73	161	1	6887
73	162	1	7554
73	163	1	9839
73	164	1	11054
73	165	1	7523
73	166	1	7672
73	167	1	9017
73	168	1	12440
73	169	1	5689
73	170	1	13644
73	171	1	9753
73	172	1	6759
73	173	1	6315
73	174	1	8079
73	175	1	8866
73	176	1	7673
73	177	1	9695
73	178	1	11363
73	179	1	12520
73	180	1	11685
73	181	1	7564
73	182	1	10995
73	183	1	8684
73	184	1	7966
73	185	1	9512
73	186	1	9818
73	187	1	9196
73	188	1	6290
73	189	1	8890
73	190	1	11118
73	191	1	15387
73	192	1	8036
74	10	1	10139
74	11	1	9488
74	12	1	8767
74	13	1	7286
74	14	1	8346
74	15	1	8629
74	16	1	10553
74	17	1	11201
74	18	1	8654
74	19	1	11309
74	20	1	12439
74	21	1	9512
74	22	1	8602
74	23	1	8471
74	24	1	6097
74	25	1	6636
74	26	1	8891
74	27	1	8054
74	28	1	9644
74	29	1	9679
74	30	1	7529
74	31	1	11154
74	32	1	7475
74	33	1	6347
74	34	1	6163
74	35	1	8378
74	36	1	10384
74	37	1	6072
74	38	1	8040
74	39	1	7166
74	40	1	8497
74	41	1	12287
74	42	1	11078
74	43	1	7003
74	44	1	8303
74	45	1	8818
74	46	1	8338
74	47	1	10713
74	48	1	7935
74	49	1	11044
74	50	1	6996
74	51	1	4995
74	52	1	8254
74	53	1	9585
74	54	1	8241
74	55	1	8386
74	56	1	9779
74	57	1	10348
74	58	1	8092
74	59	1	8326
74	60	1	8058
74	61	1	8242
74	62	1	7699
74	63	1	8169
74	64	1	6883
74	65	1	7881
74	66	1	8764
74	67	1	8983
74	68	1	7331
74	69	1	9964
74	70	1	9422
74	71	1	8133
74	72	1	6643
74	73	1	12705
74	74	1	9450
74	75	1	6378
74	76	1	7729
74	77	1	9192
74	78	1	10888
74	79	1	7989
74	80	1	8341
74	81	1	9449
74	82	1	10120
74	83	1	10260
74	84	1	11000
74	85	1	8752
74	86	1	7134
74	87	1	8219
74	88	1	7987
74	89	1	8916
74	90	1	7782
74	91	1	8431
74	92	1	8331
74	93	1	9769
74	94	1	8019
74	95	1	12081
74	96	1	8883
74	97	1	8687
74	98	1	8066
74	99	1	7679
74	100	1	6697
74	101	1	7272
74	102	1	5901
74	103	1	8980
74	104	1	10844
74	105	1	8799
74	106	1	7670
74	107	1	8322
74	108	1	7563
74	109	1	10747
74	110	1	7387
74	111	1	6279
74	112	1	9447
74	113	1	7657
74	114	1	13862
74	115	1	8378
74	116	1	7353
74	117	1	7877
74	118	1	10187
74	119	1	7335
74	120	1	8372
74	121	1	7762
74	122	1	7816
74	123	1	9608
74	124	1	10233
74	125	1	9066
74	126	1	9866
74	127	1	6316
74	128	1	8233
74	129	1	7605
74	130	1	10457
74	131	1	11218
74	132	1	6626
74	133	1	9682
74	134	1	13629
74	135	1	9071
74	136	1	6153
74	137	1	6904
74	138	1	6812
74	139	1	8407
74	140	1	8972
74	141	1	8482
74	142	1	7291
74	143	1	10491
74	144	1	10959
74	145	1	8704
74	146	1	7876
74	147	1	7471
74	148	1	11806
74	149	1	9431
74	150	1	11307
74	151	1	9456
74	152	1	7452
74	153	1	10171
74	154	1	6296
74	155	1	8000
74	156	1	8213
74	157	1	6528
74	158	1	9339
74	159	1	10240
74	160	1	8902
74	161	1	9792
74	162	1	9424
74	163	1	8156
74	164	1	7378
74	165	1	8680
74	166	1	11444
74	167	1	5774
74	168	1	6692
74	169	1	10309
74	170	1	8950
74	171	1	10060
74	172	1	6972
74	173	1	7659
74	174	1	7563
74	175	1	9678
74	176	1	11750
74	177	1	11482
74	178	1	7797
74	179	1	9201
74	180	1	8057
74	181	1	7725
74	182	1	8670
74	183	1	7956
74	184	1	7675
74	185	1	8296
74	186	1	11134
74	187	1	4122
74	188	1	8503
74	189	1	6462
74	190	1	12931
74	191	1	9188
74	192	1	9911
75	8	1	8356
75	9	1	9315
75	10	1	8339
75	11	1	6516
75	12	1	8014
75	13	1	9450
75	14	1	7378
75	15	1	9632
75	16	1	6080
75	17	1	8249
75	18	1	6902
75	19	1	9212
75	20	1	10540
75	21	1	9456
75	22	1	8681
75	23	1	8623
75	24	1	8415
75	25	1	8291
75	26	1	10078
75	27	1	10109
75	28	1	7907
75	29	1	10991
75	30	1	7619
75	31	1	9913
75	32	1	8576
75	33	1	12776
75	34	1	10806
75	35	1	7097
75	36	1	8158
75	37	1	9205
75	38	1	6887
75	39	1	6923
75	40	1	6274
75	41	1	9241
75	42	1	9978
75	43	1	10167
75	44	1	9210
75	45	1	9688
75	46	1	8101
75	47	1	7377
75	48	1	9097
75	49	1	6948
75	50	1	7291
75	51	1	9614
75	52	1	10432
75	53	1	8147
75	54	1	8058
75	55	1	10258
75	56	1	8683
75	57	1	6334
75	58	1	7770
75	59	1	9110
75	60	1	10033
75	61	1	9742
75	62	1	12098
75	63	1	8313
75	64	1	10902
75	65	1	9475
75	66	1	10821
75	67	1	6462
75	68	1	8939
75	69	1	7980
75	70	1	7440
75	71	1	6811
75	72	1	9195
75	73	1	7134
75	74	1	8691
75	75	1	6337
75	76	1	7929
75	77	1	5616
75	78	1	12108
75	79	1	9551
75	80	1	8212
75	81	1	10264
75	82	1	5633
75	83	1	9198
75	84	1	8850
75	85	1	7926
75	86	1	9120
75	87	1	9984
75	88	1	9272
75	89	1	7996
75	90	1	10538
75	91	1	9982
75	92	1	8066
75	93	1	8466
75	94	1	5861
75	95	1	9118
75	96	1	6705
75	97	1	8330
75	98	1	9146
75	99	1	9218
75	100	1	8338
75	101	1	12914
75	102	1	9788
75	103	1	9495
75	104	1	10171
75	105	1	9291
75	106	1	9222
75	107	1	5956
75	108	1	11616
75	109	1	6450
75	110	1	7090
75	111	1	7048
75	112	1	11072
75	113	1	10990
75	114	1	5507
75	115	1	8584
75	116	1	9375
75	117	1	10197
75	118	1	7968
75	119	1	8760
75	120	1	9504
75	121	1	8879
75	122	1	6429
75	123	1	9653
75	124	1	9570
75	125	1	9202
75	126	1	9588
75	127	1	10510
75	128	1	10753
75	129	1	7615
75	130	1	12386
75	131	1	9001
75	132	1	7644
75	133	1	9232
75	134	1	13054
75	135	1	8848
75	136	1	13415
75	137	1	7742
75	138	1	7832
75	139	1	9916
75	140	1	10340
75	141	1	7336
75	142	1	5483
75	143	1	9474
75	144	1	10517
75	145	1	7287
75	146	1	11796
75	147	1	7008
75	148	1	8741
75	149	1	6777
75	150	1	10442
75	151	1	11040
75	152	1	6332
75	153	1	5739
75	154	1	9850
75	155	1	12488
75	156	1	10136
75	157	1	9676
75	158	1	5267
75	159	1	9946
75	160	1	9712
75	161	1	5938
75	162	1	10143
75	163	1	8709
75	164	1	8113
75	165	1	7711
75	166	1	6132
75	167	1	11004
75	168	1	11682
75	169	1	7743
75	170	1	8908
75	171	1	7083
75	172	1	10143
75	173	1	9301
75	174	1	6160
75	175	1	10663
75	176	1	7172
75	177	1	6280
75	178	1	10902
75	179	1	8134
75	180	1	9264
75	181	1	11056
75	182	1	7273
75	183	1	8249
75	184	1	10057
75	185	1	9121
75	186	1	7268
75	187	1	10212
75	188	1	10231
75	189	1	12270
75	190	1	14222
75	191	1	7264
75	192	1	9717
75	193	1	7908
75	194	1	9900
75	195	1	8328
76	6	1	9963
76	8	1	10696
76	9	1	7767
76	10	1	10136
76	11	1	10881
76	12	1	7025
76	13	1	9572
76	14	1	9517
76	15	1	8294
76	16	1	5910
76	17	1	8429
76	18	1	6582
76	19	1	8094
76	20	1	8895
76	21	1	9500
76	22	1	9050
76	23	1	11096
76	24	1	10084
76	25	1	10507
76	26	1	7197
76	27	1	8794
76	28	1	8120
76	29	1	8255
76	30	1	8428
76	31	1	6865
76	32	1	5663
76	33	1	7562
76	34	1	10258
76	35	1	9445
76	36	1	10136
76	37	1	8853
76	38	1	7736
76	39	1	7011
76	40	1	8127
76	41	1	9041
76	42	1	7175
76	43	1	9508
76	44	1	6460
76	45	1	10535
76	46	1	9648
76	47	1	11946
76	48	1	11479
76	49	1	8471
76	50	1	10512
76	51	1	8326
76	52	1	7674
76	53	1	6767
76	54	1	10435
76	55	1	6415
76	56	1	12472
76	57	1	10287
76	58	1	5536
76	59	1	10426
76	60	1	7524
76	61	1	10462
76	62	1	7936
76	63	1	6675
76	64	1	8620
76	65	1	10888
76	66	1	7365
76	67	1	9760
76	68	1	13190
76	69	1	7650
76	70	1	11470
76	71	1	10188
76	72	1	6285
76	73	1	10191
76	74	1	11543
76	75	1	10727
76	76	1	8174
76	77	1	8706
76	78	1	6107
76	79	1	8172
76	80	1	8429
76	81	1	9406
76	82	1	7310
76	83	1	9866
76	84	1	10322
76	85	1	11271
76	86	1	8086
76	87	1	7579
76	88	1	9172
76	89	1	11673
76	90	1	7150
76	91	1	8677
76	92	1	9320
76	93	1	9545
76	94	1	10892
76	95	1	7839
76	96	1	9575
76	97	1	8014
76	98	1	10830
76	99	1	5695
76	100	1	8998
76	101	1	7578
76	102	1	5864
76	103	1	8587
76	104	1	7606
76	105	1	8969
76	106	1	8266
76	107	1	11013
76	108	1	9459
76	109	1	8679
76	110	1	11117
76	111	1	8496
76	112	1	7870
76	113	1	11564
76	114	1	9328
76	115	1	8461
76	116	1	9463
76	117	1	8238
76	118	1	7173
76	119	1	8900
76	120	1	7619
76	121	1	7580
76	122	1	10495
76	123	1	8869
76	124	1	6826
76	125	1	7299
76	126	1	10431
76	127	1	4975
76	128	1	11643
76	129	1	7356
76	130	1	7636
76	131	1	10180
76	132	1	7690
76	133	1	6881
76	134	1	6514
76	135	1	7735
76	136	1	7492
76	137	1	6724
76	138	1	8197
76	139	1	9003
76	140	1	9945
76	141	1	7961
76	142	1	9058
76	143	1	8563
76	144	1	12431
76	145	1	9235
76	146	1	10280
76	147	1	8202
76	148	1	11048
76	149	1	5685
76	150	1	6466
76	151	1	8818
76	152	1	9475
76	153	1	9344
76	154	1	11078
76	155	1	8535
76	156	1	10856
76	157	1	7745
76	158	1	10888
76	159	1	8974
76	160	1	6091
76	161	1	12040
76	162	1	9965
76	163	1	9743
76	164	1	12577
76	165	1	8022
76	166	1	7270
76	167	1	8478
76	168	1	9013
76	169	1	7228
76	170	1	8432
76	171	1	10769
76	172	1	7626
76	173	1	11815
76	174	1	11370
76	175	1	11448
76	176	1	11042
76	177	1	9422
76	178	1	7065
76	179	1	8791
76	180	1	7511
76	181	1	9082
76	182	1	9669
76	183	1	7080
76	184	1	16218
76	185	1	5699
76	186	1	10297
76	187	1	9265
76	188	1	7897
76	189	1	9708
76	190	1	7743
76	191	1	10145
76	192	1	9622
77	7	1	7680
77	9	1	10319
77	10	1	5494
77	11	1	10798
77	12	1	5939
77	13	1	7497
77	14	1	9852
77	15	1	9023
77	16	1	9703
77	17	1	6824
77	18	1	8043
77	19	1	8229
77	20	1	6889
77	21	1	5716
77	22	1	7764
77	23	1	8129
77	24	1	8009
77	25	1	8932
77	26	1	9756
77	27	1	6694
77	28	1	8476
77	29	1	11144
77	30	1	7267
77	31	1	7964
77	32	1	10054
77	33	1	8913
77	34	1	11191
77	35	1	9690
77	36	1	12518
77	37	1	7602
77	38	1	8533
77	39	1	6891
77	40	1	7155
77	41	1	7050
77	42	1	8879
77	43	1	7665
77	44	1	8795
77	45	1	11714
77	46	1	7241
77	47	1	9534
77	48	1	9351
77	49	1	7600
77	50	1	5630
77	51	1	7873
77	52	1	7493
77	53	1	10969
77	54	1	8336
77	55	1	10639
77	56	1	12317
77	57	1	11312
77	58	1	7128
77	59	1	5837
77	60	1	5428
77	61	1	12914
77	62	1	8882
77	63	1	8194
77	64	1	7857
77	65	1	7967
77	66	1	9965
77	67	1	8886
77	68	1	7666
77	69	1	6767
77	70	1	8738
77	71	1	8165
77	72	1	7706
77	73	1	7500
77	74	1	10963
77	75	1	8776
77	76	1	10364
77	77	1	7844
77	78	1	9298
77	79	1	7138
77	80	1	7479
77	81	1	10622
77	82	1	10261
77	83	1	9105
77	84	1	10458
77	85	1	8636
77	86	1	9393
77	87	1	7522
77	88	1	8059
77	89	1	7511
77	90	1	8694
77	91	1	8466
77	92	1	8288
77	93	1	9119
77	94	1	6154
77	95	1	9635
77	96	1	8976
77	97	1	8393
77	98	1	7151
77	99	1	8872
77	100	1	7799
77	101	1	9954
77	102	1	6762
77	103	1	7564
77	104	1	13301
77	105	1	10526
77	106	1	8979
77	107	1	8446
77	108	1	6887
77	109	1	10615
77	110	1	10199
77	111	1	7782
77	112	1	8387
77	113	1	9186
77	114	1	10799
77	115	1	9958
77	116	1	7612
77	117	1	6816
77	118	1	7600
77	119	1	7945
77	120	1	9522
77	121	1	5813
77	122	1	11459
77	123	1	7583
77	124	1	6118
77	125	1	10831
77	126	1	10119
77	127	1	7612
77	128	1	5881
77	129	1	9539
77	130	1	9030
77	131	1	12153
77	132	1	8934
77	133	1	8539
77	134	1	9631
77	135	1	9761
77	136	1	7980
77	137	1	9407
77	138	1	12357
77	139	1	7002
77	140	1	9265
77	141	1	12155
77	142	1	8468
77	143	1	7050
77	144	1	8574
77	145	1	9729
77	146	1	8179
77	147	1	10177
77	148	1	10058
77	149	1	5946
77	150	1	9528
77	151	1	7062
77	152	1	7871
77	153	1	8539
77	154	1	9823
77	155	1	7070
77	156	1	8125
77	157	1	6990
77	158	1	8663
77	159	1	9202
77	160	1	7692
77	161	1	8014
77	162	1	6651
77	163	1	10077
77	164	1	8301
77	165	1	9488
77	166	1	10448
77	167	1	8659
77	168	1	10502
77	169	1	10695
77	170	1	7667
77	171	1	8115
77	172	1	9256
77	173	1	8839
77	174	1	10352
77	175	1	6249
77	176	1	7597
77	177	1	6212
77	178	1	7575
77	179	1	11051
77	180	1	5871
77	181	1	12162
77	182	1	10936
77	183	1	9708
77	184	1	11573
77	185	1	8984
77	186	1	9613
77	187	1	8218
77	188	1	8109
77	189	1	6592
77	190	1	6039
77	191	1	7650
77	192	1	11129
77	193	1	9511
77	194	1	8521
78	6	1	7680
78	8	1	6014
78	9	1	8713
78	10	1	9140
78	11	1	8622
78	12	1	10444
78	13	1	12974
78	14	1	7193
78	15	1	6302
78	16	1	12468
78	17	1	8884
78	18	1	9422
78	19	1	9692
78	20	1	7083
78	21	1	8398
78	22	1	8975
78	23	1	10980
78	24	1	9848
78	25	1	10920
78	26	1	7484
78	27	1	10188
78	28	1	9903
78	29	1	12304
78	30	1	6048
78	31	1	8403
78	32	1	8375
78	33	1	8267
78	34	1	8626
78	35	1	5805
78	36	1	9878
78	37	1	10242
78	38	1	8506
78	39	1	7934
78	40	1	7427
78	41	1	10249
78	42	1	10644
78	43	1	9382
78	44	1	8835
78	45	1	6388
78	46	1	8321
78	47	1	10383
78	48	1	4810
78	49	1	13177
78	50	1	10170
78	51	1	6576
78	52	1	8807
78	53	1	7846
78	54	1	8064
78	55	1	4706
78	56	1	6823
78	57	1	11186
78	58	1	9454
78	59	1	6240
78	60	1	7227
78	61	1	9040
78	62	1	7642
